trial_id,model_spec,provider,model_skill,hint,effective_skill,logprob_readout,readout_method,task_id,difficulty_rank,manipulation,level,structure_high,token_budget,log2_budget,completion_tokens,log2_tokens,csr,csr_centred,paraphrase,replicate,flow_index,degenerate,breakpoint_steps
openai:mid-a|T06|high|h1|512|3,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,512,9.0,23,4.523561956057013,-3.2,-2.9000000000000004,0,3,64.32325239017443,0,1.7868446931116635
openai:mid-a|T06|high|h1|512|4,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,512,9.0,47,5.554588851677638,-3.2,-2.9000000000000004,3,4,63.2521821322145,0,0.0
openai:mid-a|T06|high|h1|512|5,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,512,9.0,39,5.285402218862249,-3.2,-2.9000000000000004,1,5,45.46474512216491,0,0.11645355256453316
openai:mid-a|T06|high|h1|512|6,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,512,9.0,52,5.700439718141092,-3.2,-2.9000000000000004,1,6,51.01098496302237,0,1.7817040337461179
openai:mid-a|T06|high|h1|512|7,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,512,9.0,38,5.247927513443585,-3.2,-2.9000000000000004,0,7,65.60969184381854,0,0.89678795213182
openai:mid-a|T06|high|h1|2048|0,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,2048,11.0,49,5.614709844115208,-3.2,-2.9000000000000004,0,0,69.41620303018075,0,2.0163316749624514
openai:mid-a|T06|high|h1|2048|1,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,2048,11.0,44,5.459431618637297,-3.2,-2.9000000000000004,3,1,59.576191625587356,0,2.8994802274076195
openai:mid-a|T06|high|h1|2048|2,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,2048,11.0,64,6.0,-3.2,-2.9000000000000004,1,2,65.11734387179517,0,0.31964772229662963
openai:mid-a|T06|high|h1|2048|3,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,2048,11.0,32,5.0,-3.2,-2.9000000000000004,3,3,73.7322780327395,0,0.9040805511981417
openai:mid-a|T06|high|h1|2048|4,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,2048,11.0,31,4.954196310386875,-3.2,-2.9000000000000004,0,4,63.78570729664172,0,1.4766543781438684
openai:mid-a|T06|high|h1|2048|5,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,2048,11.0,21,4.392317422778761,-3.2,-2.9000000000000004,0,5,68.38260735961006,0,0.5546419755135303
openai:mid-a|T06|high|h1|2048|6,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,2048,11.0,76,6.247927513443585,-3.2,-2.9000000000000004,1,6,55.68106401197244,0,0.4863323819104812
openai:mid-a|T06|high|h1|2048|7,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,high,1,2048,11.0,56,5.807354922057604,-3.2,-2.9000000000000004,0,7,72.63647587346689,0,1.9507485041924886
openai:mid-a|T06|low|h0|128|0,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,128,7.0,38,5.247927513443585,-2.4,-2.1,3,0,70.79812370756649,0,1.9344568394852155
openai:mid-a|T06|low|h0|128|1,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,128,7.0,61,5.930737337562887,-2.4,-2.1,2,1,47.34075679110257,0,0.3450285109781661
openai:mid-a|T06|low|h0|128|2,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,128,7.0,22,4.459431618637297,-2.4,-2.1,1,2,67.459926862439,0,2.6810208756535427
openai:mid-a|T06|low|h0|128|3,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,128,7.0,73,6.189824558880018,-2.4,-2.1,0,3,72.18914828004758,0,1.9197558124037852
openai:mid-a|T06|low|h0|128|4,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,128,7.0,79,6.303780748177103,-2.4,-2.1,1,4,55.73513114760846,0,0.926920115448909
openai:mid-a|T06|low|h0|128|5,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,128,7.0,86,6.426264754702098,-2.4,-2.1,3,5,62.007559706430406,0,1.1018509324420906
openai:mid-a|T06|low|h0|128|6,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,128,7.0,19,4.247927513443585,-2.4,-2.1,0,6,54.26037904624716,0,1.5139170851987418
openai:mid-a|T06|low|h0|128|7,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,128,7.0,30,4.906890595608519,-2.4,-2.1,1,7,48.878993942980465,0,2.0627907899449225
openai:mid-a|T06|low|h0|512|0,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,512,9.0,34,5.087462841250339,-2.4,-2.1,3,0,62.89417806990602,0,1.3208198951994738
openai:mid-a|T06|low|h0|512|1,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,512,9.0,57,5.832890014164741,-2.4,-2.1,0,1,76.17012270042501,0,0.7916437114352817
openai:mid-a|T06|low|h0|512|2,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,512,9.0,30,4.906890595608519,-2.4,-2.1,2,2,67.7744972606129,0,0.37147690942831324
openai:mid-a|T06|low|h0|512|3,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,512,9.0,59,5.882643049361842,-2.4,-2.1,2,3,,1,2.355436264390026
openai:mid-a|T06|low|h0|512|4,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,512,9.0,25,4.643856189774724,-2.4,-2.1,1,4,66.8750732286206,0,0.7842154765217728
openai:mid-a|T06|low|h0|512|5,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,512,9.0,40,5.321928094887363,-2.4,-2.1,1,5,65.44318385672221,0,3.9138425366861953
openai:mid-a|T06|low|h0|512|6,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,512,9.0,32,5.0,-2.4,-2.1,2,6,76.79781007875505,0,2.5924497100766155
openai:mid-a|T06|low|h0|512|7,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,512,9.0,154,7.266786540694901,-2.4,-2.1,3,7,73.28275892258897,0,2.370493087528478
openai:mid-a|T06|low|h0|2048|0,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,2048,11.0,27,4.754887502163468,-2.4,-2.1,3,0,72.49549998484463,0,1.6225000157107476
openai:mid-a|T06|low|h0|2048|1,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,2048,11.0,30,4.906890595608519,-2.4,-2.1,3,1,74.04570321262672,0,1.3442424738082601
openai:mid-a|T06|low|h0|2048|2,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,2048,11.0,45,5.491853096329675,-2.4,-2.1,3,2,84.5608661699357,0,0.9872228660096272
openai:mid-a|T06|low|h0|2048|3,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,2048,11.0,80,6.321928094887363,-2.4,-2.1,2,3,83.74687333168104,0,0.9775937550198095
openai:mid-a|T06|low|h0|2048|4,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,2048,11.0,32,5.0,-2.4,-2.1,3,4,84.9821540942476,0,2.3481482024419686
openai:mid-a|T06|low|h0|2048|5,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,2048,11.0,100,6.643856189774724,-2.4,-2.1,0,5,73.95671843776354,0,2.017947586093165
openai:mid-a|T06|low|h0|2048|6,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,2048,11.0,20,4.321928094887363,-2.4,-2.1,3,6,77.34278051932316,0,2.7495376797373416
openai:mid-a|T06|low|h0|2048|7,openai:mid-a,openai,2.4,0,2.4,True,logprob,T06,0,feedback,low,0,2048,11.0,65,6.022367813028454,-2.4,-2.1,0,7,72.70600874488112,0,1.188975213426249
openai:mid-a|T06|low|h1|128|0,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,128,7.0,46,5.523561956057013,-3.2,-2.9000000000000004,3,0,31.635041388700678,0,0.0
openai:mid-a|T06|low|h1|128|1,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,128,7.0,21,4.392317422778761,-3.2,-2.9000000000000004,0,1,42.47678461003212,0,0.10169866306901647
openai:mid-a|T06|low|h1|128|2,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,128,7.0,36,5.169925001442312,-3.2,-2.9000000000000004,2,2,47.85476100927178,0,2.446885417810479
openai:mid-a|T06|low|h1|128|3,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,128,7.0,57,5.832890014164741,-3.2,-2.9000000000000004,1,3,54.25468593942974,0,0.0
openai:mid-a|T06|low|h1|128|4,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,128,7.0,43,5.426264754702098,-3.2,-2.9000000000000004,3,4,37.66656564751188,0,0.0
openai:mid-a|T06|low|h1|128|5,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,128,7.0,55,5.78135971352466,-3.2,-2.9000000000000004,1,5,42.437470202401656,0,1.524854869861865
openai:mid-a|T06|low|h1|128|6,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,128,7.0,32,5.0,-3.2,-2.9000000000000004,2,6,48.34044455736745,0,0.4733342296579962
openai:mid-a|T06|low|h1|128|7,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,128,7.0,98,6.614709844115208,-3.2,-2.9000000000000004,2,7,,1,0.0
openai:mid-a|T06|low|h1|512|0,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,512,9.0,78,6.285402218862249,-3.2,-2.9000000000000004,1,0,53.81838627591305,0,1.1336282352655704
openai:mid-a|T06|low|h1|512|1,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,512,9.0,60,5.906890595608519,-3.2,-2.9000000000000004,0,1,52.51792537672836,0,0.32120457077249825
openai:mid-a|T06|low|h1|512|2,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,512,9.0,54,5.754887502163468,-3.2,-2.9000000000000004,2,2,44.43996537603757,0,0.0393799973561732
openai:mid-a|T06|low|h1|512|3,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,512,9.0,26,4.700439718141092,-3.2,-2.9000000000000004,0,3,49.860512222581,0,0.0
openai:mid-a|T06|low|h1|512|4,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,512,9.0,25,4.643856189774724,-3.2,-2.9000000000000004,3,4,50.2828430504331,0,0.07102154161206847
openai:mid-a|T06|low|h1|512|5,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,512,9.0,61,5.930737337562887,-3.2,-2.9000000000000004,2,5,44.40572005205633,0,1.0479954113777623
openai:mid-a|T06|low|h1|512|6,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,512,9.0,31,4.954196310386875,-3.2,-2.9000000000000004,2,6,,1,1.4504644832684295
openai:mid-a|T06|low|h1|512|7,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,512,9.0,26,4.700439718141092,-3.2,-2.9000000000000004,0,7,52.94477394169274,0,1.4309246657013461
openai:mid-a|T06|low|h1|2048|0,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,2048,11.0,41,5.357552004618084,-3.2,-2.9000000000000004,1,0,50.32583160100688,0,0.7473279180284472
openai:mid-a|T06|low|h1|2048|1,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,2048,11.0,47,5.554588851677638,-3.2,-2.9000000000000004,0,1,45.35539075030767,0,0.0010341523259373986
openai:mid-a|T06|low|h1|2048|2,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,2048,11.0,75,6.22881869049588,-3.2,-2.9000000000000004,1,2,55.89182299679353,0,0.9808894613101967
openai:mid-a|T06|low|h1|2048|3,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,2048,11.0,58,5.857980995127572,-3.2,-2.9000000000000004,0,3,59.4243919755636,0,2.240287875460059
openai:mid-a|T06|low|h1|2048|4,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,2048,11.0,64,6.0,-3.2,-2.9000000000000004,3,4,63.761280136440305,0,1.000650511777109
openai:mid-a|T06|low|h1|2048|5,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,2048,11.0,25,4.643856189774724,-3.2,-2.9000000000000004,2,5,62.74335729666369,0,1.388756894429887
openai:mid-a|T06|low|h1|2048|6,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,2048,11.0,26,4.700439718141092,-3.2,-2.9000000000000004,3,6,56.480670816803965,0,0.0
openai:mid-a|T06|low|h1|2048|7,openai:mid-a,openai,2.4,1,3.2,True,logprob,T06,0,feedback,low,0,2048,11.0,52,5.700439718141092,-3.2,-2.9000000000000004,0,7,61.592094257155814,0,0.341704763825017
openai:mid-a|T07|high|h0|128|0,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,128,7.0,117,6.870364719583405,-1.4,-1.0999999999999999,2,0,79.90897537947585,0,2.81213929619002
openai:mid-a|T07|high|h0|128|1,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,128,7.0,76,6.247927513443585,-1.4,-1.0999999999999999,1,1,81.9592538288727,0,1.7522565086393533
openai:mid-a|T07|high|h0|128|2,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,128,7.0,128,7.0,-1.4,-1.0999999999999999,3,2,77.58657471736883,0,3.773667411589404
openai:mid-a|T07|high|h0|128|3,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,128,7.0,52,5.700439718141092,-1.4,-1.0999999999999999,2,3,89.8057404057021,0,2.2451271688801606
openai:mid-a|T07|high|h0|128|4,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,128,7.0,67,6.066089190457772,-1.4,-1.0999999999999999,0,4,71.0214992411826,0,3.888134670626484
openai:mid-a|T07|high|h0|128|5,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,128,7.0,66,6.044394119358453,-1.4,-1.0999999999999999,0,5,86.99763934799626,0,1.7868015521170357
openai:mid-a|T07|high|h0|128|6,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,128,7.0,82,6.357552004618084,-1.4,-1.0999999999999999,2,6,75.63856442250204,0,2.4624414450228986
openai:mid-a|T07|high|h0|128|7,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,128,7.0,69,6.108524456778169,-1.4,-1.0999999999999999,2,7,82.31427791007832,0,1.6320768720315137
openai:mid-a|T07|high|h0|512|0,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,512,9.0,124,6.954196310386875,-1.4,-1.0999999999999999,2,0,,1,4.067449457814875
openai:mid-a|T07|high|h0|512|1,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,512,9.0,83,6.3750394313469245,-1.4,-1.0999999999999999,3,1,86.04717591344547,0,1.4178982839446574
openai:mid-a|T07|high|h0|512|2,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,512,9.0,119,6.894817763307944,-1.4,-1.0999999999999999,1,2,87.78780942713836,0,2.0839168940716455
openai:mid-a|T07|high|h0|512|3,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,512,9.0,65,6.022367813028454,-1.4,-1.0999999999999999,1,3,,1,1.5153228401944077
openai:mid-a|T07|high|h0|512|4,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,512,9.0,85,6.409390936137702,-1.4,-1.0999999999999999,1,4,100.0,0,2.047611776138123
openai:mid-a|T07|high|h0|512|5,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,512,9.0,82,6.357552004618084,-1.4,-1.0999999999999999,1,5,69.88699823221597,0,2.776401332903417
openai:mid-a|T07|high|h0|512|6,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,512,9.0,52,5.700439718141092,-1.4,-1.0999999999999999,2,6,54.9600104390259,0,1.7302037032799897
openai:mid-a|T07|high|h0|512|7,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,512,9.0,78,6.285402218862249,-1.4,-1.0999999999999999,1,7,90.49163097411615,0,3.0135911830366764
openai:mid-a|T07|high|h0|2048|0,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,2048,11.0,45,5.491853096329675,-1.4,-1.0999999999999999,2,0,88.01389331665247,0,2.6333497044480096
openai:mid-a|T07|high|h0|2048|1,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,2048,11.0,62,5.954196310386875,-1.4,-1.0999999999999999,1,1,90.08214169820444,0,5.090263978813249
openai:mid-a|T07|high|h0|2048|2,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,2048,11.0,49,5.614709844115208,-1.4,-1.0999999999999999,3,2,97.92128677115916,0,2.532428586958337
openai:mid-a|T07|high|h0|2048|3,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,2048,11.0,98,6.614709844115208,-1.4,-1.0999999999999999,2,3,78.35015685656622,0,2.0946516676376064
openai:mid-a|T07|high|h0|2048|4,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,2048,11.0,49,5.614709844115208,-1.4,-1.0999999999999999,0,4,91.29062551562045,0,3.1000284442096815
openai:mid-a|T07|high|h0|2048|5,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,2048,11.0,64,6.0,-1.4,-1.0999999999999999,3,5,90.01267566710244,0,2.4521392385656884
openai:mid-a|T07|high|h0|2048|6,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,2048,11.0,93,6.539158811108031,-1.4,-1.0999999999999999,3,6,93.85424957555236,0,3.6063349155897
openai:mid-a|T07|high|h0|2048|7,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,high,1,2048,11.0,54,5.754887502163468,-1.4,-1.0999999999999999,3,7,83.24523195184969,0,3.9200717856790765
openai:mid-a|T07|high|h1|128|0,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,128,7.0,128,7.0,-2.2,-1.9000000000000001,2,0,62.83712221695426,0,0.580219486449852
openai:mid-a|T07|high|h1|128|1,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,128,7.0,126,6.977279923499917,-2.2,-1.9000000000000001,0,1,78.56014966425961,0,2.935349920681684
openai:mid-a|T07|high|h1|128|2,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,128,7.0,76,6.247927513443585,-2.2,-1.9000000000000001,3,2,,1,2.3835474290435688
openai:mid-a|T07|high|h1|128|3,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,128,7.0,108,6.754887502163468,-2.2,-1.9000000000000001,2,3,72.77627511470328,0,0.0
openai:mid-a|T07|high|h1|128|4,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,128,7.0,128,7.0,-2.2,-1.9000000000000001,1,4,72.23724337734942,0,0.03146845470323312
openai:mid-a|T07|high|h1|128|5,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,128,7.0,53,5.727920454563199,-2.2,-1.9000000000000001,3,5,45.82363128655086,0,4.048129289878964
openai:mid-a|T07|high|h1|128|6,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,128,7.0,79,6.303780748177103,-2.2,-1.9000000000000001,2,6,61.6196357186444,0,2.873175281318421
openai:mid-a|T07|high|h1|128|7,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,128,7.0,89,6.475733430966398,-2.2,-1.9000000000000001,3,7,65.8190789446045,0,1.261559830423645
openai:mid-a|T07|high|h1|512|0,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,512,9.0,56,5.807354922057604,-2.2,-1.9000000000000001,2,0,78.6644669797765,0,3.2959877440856724
openai:mid-a|T07|high|h1|512|1,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,512,9.0,93,6.539158811108031,-2.2,-1.9000000000000001,0,1,72.16708069915144,0,4.5457603287488855
openai:mid-a|T07|high|h1|512|2,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,512,9.0,75,6.22881869049588,-2.2,-1.9000000000000001,1,2,79.40884387112511,0,2.456508987387843
openai:mid-a|T07|high|h1|512|3,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,512,9.0,80,6.321928094887363,-2.2,-1.9000000000000001,1,3,72.55666430570987,0,0.0
openai:mid-a|T07|high|h1|512|4,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,512,9.0,99,6.6293566200796095,-2.2,-1.9000000000000001,3,4,63.38875248457473,0,2.5889542634532763
openai:mid-a|T07|high|h1|512|5,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,512,9.0,112,6.807354922057604,-2.2,-1.9000000000000001,0,5,78.95716059423931,0,0.695791276652177
openai:mid-a|T07|high|h1|512|6,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,512,9.0,90,6.491853096329675,-2.2,-1.9000000000000001,0,6,,1,4.170733977092974
openai:mid-a|T07|high|h1|512|7,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,512,9.0,58,5.857980995127572,-2.2,-1.9000000000000001,0,7,75.46400576768036,0,3.5806427633772904
openai:mid-a|T07|high|h1|2048|0,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,2048,11.0,152,7.247927513443585,-2.2,-1.9000000000000001,1,0,75.33943325632632,0,2.5769324627142476
openai:mid-a|T07|high|h1|2048|1,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,2048,11.0,147,7.199672344836364,-2.2,-1.9000000000000001,0,1,76.5404515263026,0,3.161970305573677
openai:mid-a|T07|high|h1|2048|2,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,2048,11.0,100,6.643856189774724,-2.2,-1.9000000000000001,1,2,87.2537322678584,0,0.8872813940861484
openai:mid-a|T07|high|h1|2048|3,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,2048,11.0,82,6.357552004618084,-2.2,-1.9000000000000001,2,3,81.38229691165714,0,1.4590265672468656
openai:mid-a|T07|high|h1|2048|4,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,2048,11.0,145,7.1799090900149345,-2.2,-1.9000000000000001,2,4,92.2031796910738,0,3.284516331011181
openai:mid-a|T07|high|h1|2048|5,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,2048,11.0,92,6.523561956057013,-2.2,-1.9000000000000001,2,5,77.98650760789468,0,2.682356233331137
openai:mid-a|T07|high|h1|2048|6,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,2048,11.0,72,6.169925001442312,-2.2,-1.9000000000000001,1,6,79.97972436514252,0,3.7301217180936868
openai:mid-a|T07|high|h1|2048|7,openai:mid-a,openai,2.4,1,3.2,True,logprob,T07,1,interruption,high,1,2048,11.0,76,6.247927513443585,-2.2,-1.9000000000000001,3,7,87.99121839668591,0,2.9152600816166037
openai:mid-a|T07|low|h0|128|0,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,128,7.0,74,6.20945336562895,-1.4,-1.0999999999999999,3,0,79.40964387705927,0,1.375674714752609
openai:mid-a|T07|low|h0|128|1,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,128,7.0,53,5.727920454563199,-1.4,-1.0999999999999999,0,1,71.19563836218938,0,1.829582489584129
openai:mid-a|T07|low|h0|128|2,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,128,7.0,60,5.906890595608519,-1.4,-1.0999999999999999,1,2,51.91156492469098,0,1.702136647363841
openai:mid-a|T07|low|h0|128|3,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,128,7.0,81,6.339850002884624,-1.4,-1.0999999999999999,1,3,74.26286916672007,0,0.3080734072453464
openai:mid-a|T07|low|h0|128|4,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,128,7.0,68,6.087462841250339,-1.4,-1.0999999999999999,0,4,83.97604263520225,0,3.505350788660387
openai:mid-a|T07|low|h0|128|5,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,128,7.0,110,6.78135971352466,-1.4,-1.0999999999999999,0,5,71.58615550864113,0,0.9004980963716853
openai:mid-a|T07|low|h0|128|6,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,128,7.0,43,5.426264754702098,-1.4,-1.0999999999999999,3,6,61.31183796641816,0,0.6793812020759287
openai:mid-a|T07|low|h0|128|7,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,128,7.0,100,6.643856189774724,-1.4,-1.0999999999999999,2,7,79.62322946966128,0,3.1762138750892595
openai:mid-a|T07|low|h0|512|0,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,512,9.0,155,7.2761244052742375,-1.4,-1.0999999999999999,1,0,80.22447577042504,0,3.817425332925356
openai:mid-a|T07|low|h0|512|1,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,512,9.0,59,5.882643049361842,-1.4,-1.0999999999999999,0,1,78.32180762169331,0,2.793760654467787
openai:mid-a|T07|low|h0|512|2,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,512,9.0,200,7.643856189774724,-1.4,-1.0999999999999999,1,2,82.82817992732473,0,3.1966642995357306
openai:mid-a|T07|low|h0|512|3,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,512,9.0,46,5.523561956057013,-1.4,-1.0999999999999999,1,3,77.23647502125996,0,3.112414253871186
openai:mid-a|T07|low|h0|512|4,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,512,9.0,48,5.584962500721156,-1.4,-1.0999999999999999,1,4,79.61592670517149,0,4.190410592915765
openai:mid-a|T07|low|h0|512|5,openai:mid-a,openai,2.4,0,2.4,True,logprob,T07,1,interruption,low,0,512,9.0,72,6.169925001442312,-1.4,-1.0999999999999999,1,5,78.45667197911577,0,5.1460022684833095
