trial_id,model_spec,provider,model_skill,hint,effective_skill,logprob_readout,readout_method,task_id,difficulty_rank,manipulation,level,structure_high,token_budget,log2_budget,completion_tokens,log2_tokens,csr,csr_centred,paraphrase,replicate,flow_index,degenerate,breakpoint_steps
openai:frontier-a|T03|low|h1|512|0,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,512,9.0,135,7.076815597050831,-2.0,-1.7,3,0,86.46246552121158,0,0.41360489050781113
openai:frontier-a|T03|low|h1|512|1,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,512,9.0,131,7.03342300153745,-2.0,-1.7,1,1,91.62948211190103,0,1.4714471593704495
openai:frontier-a|T03|low|h1|512|2,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,512,9.0,136,7.087462841250339,-2.0,-1.7,2,2,81.00942898384014,0,0.5724464653133531
openai:frontier-a|T03|low|h1|512|3,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,512,9.0,197,7.622051819456376,-2.0,-1.7,3,3,84.65274420672395,0,1.049966551060294
openai:frontier-a|T03|low|h1|512|4,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,512,9.0,105,6.714245517666122,-2.0,-1.7,0,4,76.6820650523746,0,0.0
openai:frontier-a|T03|low|h1|512|5,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,512,9.0,179,7.483815777264256,-2.0,-1.7,1,5,80.98543505331587,0,2.2892715559472316
openai:frontier-a|T03|low|h1|512|6,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,512,9.0,200,7.643856189774724,-2.0,-1.7,2,6,,1,0.8902328164432988
openai:frontier-a|T03|low|h1|512|7,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,512,9.0,94,6.554588851677638,-2.0,-1.7,3,7,77.09796201308684,0,1.0181583741477922
openai:frontier-a|T03|low|h1|2048|0,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,2048,11.0,94,6.554588851677638,-2.0,-1.7,2,0,73.9799610262187,0,1.149952198311112
openai:frontier-a|T03|low|h1|2048|1,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,2048,11.0,113,6.820178962415188,-2.0,-1.7,2,1,80.56384266575341,0,1.6453285105149749
openai:frontier-a|T03|low|h1|2048|2,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,2048,11.0,161,7.330916878114617,-2.0,-1.7,3,2,75.18568684639452,0,0.5121944814298687
openai:frontier-a|T03|low|h1|2048|3,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,2048,11.0,114,6.832890014164741,-2.0,-1.7,3,3,80.00829369494947,0,0.9853274943097936
openai:frontier-a|T03|low|h1|2048|4,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,2048,11.0,87,6.442943495848728,-2.0,-1.7,2,4,74.29687056370912,0,0.6611538824334048
openai:frontier-a|T03|low|h1|2048|5,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,2048,11.0,129,7.011227255423254,-2.0,-1.7,0,5,94.86917393271807,0,3.2695473465327263
openai:frontier-a|T03|low|h1|2048|6,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,2048,11.0,138,7.108524456778169,-2.0,-1.7,2,6,77.69637776297583,0,0.7654854026742473
openai:frontier-a|T03|low|h1|2048|7,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T03,2,interruption,low,0,2048,11.0,134,7.066089190457772,-2.0,-1.7,2,7,84.1816823895254,0,0.0
openai:frontier-a|T04|high|h0|128|0,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,0,0,84.48863068490753,0,2.2835113432709067
openai:frontier-a|T04|high|h0|128|1,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,3,1,89.31124320797194,0,2.0397903244814106
openai:frontier-a|T04|high|h0|128|2,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,1,2,77.66655353901265,0,2.7516676484299367
openai:frontier-a|T04|high|h0|128|3,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,1,3,83.46622870814427,0,1.1307617223331374
openai:frontier-a|T04|high|h0|128|4,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,128,7.0,93,6.539158811108031,-0.20000000000000018,0.09999999999999981,3,4,73.5621616070828,0,0.9000977551664104
openai:frontier-a|T04|high|h0|128|5,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,3,5,84.80146883134337,0,0.5490923319417935
openai:frontier-a|T04|high|h0|128|6,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,3,6,,1,1.2382916059913176
openai:frontier-a|T04|high|h0|128|7,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,1,7,83.92369489824867,0,3.344803362584744
openai:frontier-a|T04|high|h0|512|0,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,512,9.0,157,7.294620748891627,-0.20000000000000018,0.09999999999999981,1,0,82.92565491913223,0,2.4436726148136936
openai:frontier-a|T04|high|h0|512|1,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,512,9.0,113,6.820178962415188,-0.20000000000000018,0.09999999999999981,0,1,75.91714202922658,0,3.169562321635146
openai:frontier-a|T04|high|h0|512|2,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,512,9.0,154,7.266786540694901,-0.20000000000000018,0.09999999999999981,1,2,98.6910823644474,0,0.0
openai:frontier-a|T04|high|h0|512|3,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,512,9.0,209,7.7073591320808825,-0.20000000000000018,0.09999999999999981,0,3,85.83969232311016,0,0.3650178209405366
openai:frontier-a|T04|high|h0|512|4,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,512,9.0,146,7.189824558880018,-0.20000000000000018,0.09999999999999981,1,4,77.51492115536047,0,0.13195429917628343
openai:frontier-a|T04|high|h0|512|5,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,512,9.0,129,7.011227255423254,-0.20000000000000018,0.09999999999999981,3,5,79.40234484993714,0,1.2666213522372167
openai:frontier-a|T04|high|h0|512|6,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,512,9.0,173,7.434628227636725,-0.20000000000000018,0.09999999999999981,0,6,85.79304961936691,0,2.484665936512665
openai:frontier-a|T04|high|h0|512|7,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,512,9.0,123,6.94251450533924,-0.20000000000000018,0.09999999999999981,1,7,73.34918269057853,0,1.8100159420492368
openai:frontier-a|T04|high|h0|2048|0,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,2048,11.0,146,7.189824558880018,-0.20000000000000018,0.09999999999999981,0,0,88.77067999551149,0,1.1140922353767642
openai:frontier-a|T04|high|h0|2048|1,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,2048,11.0,285,8.154818109052105,-0.20000000000000018,0.09999999999999981,3,1,83.135013744122,0,1.6013607969815715
openai:frontier-a|T04|high|h0|2048|2,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,2048,11.0,171,7.417852514885898,-0.20000000000000018,0.09999999999999981,2,2,90.56158169430245,0,0.45049890996672337
openai:frontier-a|T04|high|h0|2048|3,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,2048,11.0,122,6.930737337562887,-0.20000000000000018,0.09999999999999981,1,3,78.37907379107182,0,0.8360661795276358
openai:frontier-a|T04|high|h0|2048|4,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,2048,11.0,289,8.174925682500678,-0.20000000000000018,0.09999999999999981,2,4,89.4609597828437,0,1.2470323099515146
openai:frontier-a|T04|high|h0|2048|5,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,2048,11.0,268,8.066089190457772,-0.20000000000000018,0.09999999999999981,0,5,94.10001247718797,0,1.9978359242329984
openai:frontier-a|T04|high|h0|2048|6,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,2048,11.0,175,7.451211111832329,-0.20000000000000018,0.09999999999999981,2,6,82.7716645324699,0,1.4847259056798319
openai:frontier-a|T04|high|h0|2048|7,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,high,1,2048,11.0,197,7.622051819456376,-0.20000000000000018,0.09999999999999981,1,7,89.35026449654545,0,1.7193835988247965
openai:frontier-a|T04|high|h1|128|0,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-1.0,-0.7,1,0,84.80258740946216,0,2.0742023446492013
openai:frontier-a|T04|high|h1|128|1,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,128,7.0,109,6.768184324776926,-1.0,-0.7,3,1,85.27169421597627,0,1.7363048622252868
openai:frontier-a|T04|high|h1|128|2,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-1.0,-0.7,1,2,91.27652426202818,0,0.0
openai:frontier-a|T04|high|h1|128|3,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-1.0,-0.7,0,3,82.00016111151346,0,0.3795101562266394
openai:frontier-a|T04|high|h1|128|4,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-1.0,-0.7,1,4,,1,0.4481334027795124
openai:frontier-a|T04|high|h1|128|5,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-1.0,-0.7,0,5,82.57321315761699,0,1.2479319067540384
openai:frontier-a|T04|high|h1|128|6,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-1.0,-0.7,2,6,78.4012441493,0,0.4118695011970067
openai:frontier-a|T04|high|h1|128|7,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,128,7.0,128,7.0,-1.0,-0.7,3,7,81.5711062306758,0,0.0
openai:frontier-a|T04|high|h1|512|0,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,512,9.0,181,7.499845887083206,-1.0,-0.7,2,0,76.0613743051897,0,2.576800448108992
openai:frontier-a|T04|high|h1|512|1,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,512,9.0,208,7.700439718141092,-1.0,-0.7,3,1,88.07085556771894,0,0.3629640690210224
openai:frontier-a|T04|high|h1|512|2,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,512,9.0,164,7.357552004618084,-1.0,-0.7,2,2,65.58609576702489,0,0.0
openai:frontier-a|T04|high|h1|512|3,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,512,9.0,163,7.348728154231077,-1.0,-0.7,1,3,83.5518569412331,0,0.31522880517899265
openai:frontier-a|T04|high|h1|512|4,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,512,9.0,107,6.741466986401147,-1.0,-0.7,1,4,85.42718979851911,0,0.8058498055230425
openai:frontier-a|T04|high|h1|512|5,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,512,9.0,196,7.614709844115208,-1.0,-0.7,0,5,95.80328767281452,0,1.4987845766543384
openai:frontier-a|T04|high|h1|512|6,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,512,9.0,206,7.6865005271832185,-1.0,-0.7,1,6,83.5957573777823,0,1.6157229200705845
openai:frontier-a|T04|high|h1|512|7,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,512,9.0,225,7.813781191217037,-1.0,-0.7,2,7,,1,0.0
openai:frontier-a|T04|high|h1|2048|0,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,2048,11.0,231,7.851749041416057,-1.0,-0.7,0,0,75.02772661849914,0,0.507434831342627
openai:frontier-a|T04|high|h1|2048|1,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,2048,11.0,153,7.257387842692652,-1.0,-0.7,0,1,97.37664540773586,0,0.0
openai:frontier-a|T04|high|h1|2048|2,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,2048,11.0,160,7.321928094887363,-1.0,-0.7,3,2,91.955173096171,0,2.3472343827128768
openai:frontier-a|T04|high|h1|2048|3,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,2048,11.0,202,7.658211482751795,-1.0,-0.7,1,3,84.63920027798056,0,0.4897894438725996
openai:frontier-a|T04|high|h1|2048|4,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,2048,11.0,217,7.7615512324444795,-1.0,-0.7,0,4,85.39256722483479,0,0.0
openai:frontier-a|T04|high|h1|2048|5,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,2048,11.0,152,7.247927513443585,-1.0,-0.7,0,5,100.0,0,1.8555004502989498
openai:frontier-a|T04|high|h1|2048|6,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,2048,11.0,373,8.543031820255237,-1.0,-0.7,1,6,90.13211639345859,0,0.0
openai:frontier-a|T04|high|h1|2048|7,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,high,1,2048,11.0,215,7.7481928495894605,-1.0,-0.7,0,7,92.55805302876267,0,1.8272476584476642
openai:frontier-a|T04|low|h0|128|0,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,2,0,84.53669617294065,0,0.032279044346280816
openai:frontier-a|T04|low|h0|128|1,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,0,1,80.11404499318904,0,0.7620915930522838
openai:frontier-a|T04|low|h0|128|2,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,1,2,85.2870859280811,0,1.020050534530603
openai:frontier-a|T04|low|h0|128|3,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,128,7.0,106,6.727920454563199,-0.20000000000000018,0.09999999999999981,0,3,86.74261495017956,0,0.0
openai:frontier-a|T04|low|h0|128|4,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,2,4,70.63382943195984,0,0.8826565880693031
openai:frontier-a|T04|low|h0|128|5,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,128,7.0,113,6.820178962415188,-0.20000000000000018,0.09999999999999981,2,5,99.08078695454658,0,0.0
openai:frontier-a|T04|low|h0|128|6,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,0,6,81.64345790700818,0,1.186160824799738
openai:frontier-a|T04|low|h0|128|7,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,128,7.0,128,7.0,-0.20000000000000018,0.09999999999999981,3,7,78.2443015747904,0,2.271275554114429
openai:frontier-a|T04|low|h0|512|0,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,512,9.0,239,7.900866807980749,-0.20000000000000018,0.09999999999999981,3,0,94.87938159269864,0,0.9772156093689031
openai:frontier-a|T04|low|h0|512|1,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,512,9.0,123,6.94251450533924,-0.20000000000000018,0.09999999999999981,3,1,98.13090277777351,0,2.6695317886457515
openai:frontier-a|T04|low|h0|512|2,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,512,9.0,337,8.396604781181859,-0.20000000000000018,0.09999999999999981,2,2,71.92277154552244,0,1.7711724972790863
openai:frontier-a|T04|low|h0|512|3,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,512,9.0,220,7.78135971352466,-0.20000000000000018,0.09999999999999981,0,3,87.62721780598244,0,0.0
openai:frontier-a|T04|low|h0|512|4,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,512,9.0,202,7.658211482751795,-0.20000000000000018,0.09999999999999981,1,4,79.98563904402859,0,2.2378743656498505
openai:frontier-a|T04|low|h0|512|5,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,512,9.0,130,7.022367813028454,-0.20000000000000018,0.09999999999999981,2,5,85.5294535810089,0,0.8022665873720665
openai:frontier-a|T04|low|h0|512|6,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,512,9.0,200,7.643856189774724,-0.20000000000000018,0.09999999999999981,0,6,95.57124841897587,0,1.5594495186816886
openai:frontier-a|T04|low|h0|512|7,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,512,9.0,124,6.954196310386875,-0.20000000000000018,0.09999999999999981,0,7,89.13036460088851,0,3.4310526970221105
openai:frontier-a|T04|low|h0|2048|0,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,2048,11.0,88,6.459431618637297,-0.20000000000000018,0.09999999999999981,2,0,91.45197890455367,0,0.8802068838907721
openai:frontier-a|T04|low|h0|2048|1,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,2048,11.0,275,8.103287808412022,-0.20000000000000018,0.09999999999999981,2,1,75.71227529628311,0,0.0
openai:frontier-a|T04|low|h0|2048|2,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,2048,11.0,244,7.930737337562887,-0.20000000000000018,0.09999999999999981,1,2,88.66698550053809,0,2.5900273390482695
openai:frontier-a|T04|low|h0|2048|3,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,2048,11.0,179,7.483815777264256,-0.20000000000000018,0.09999999999999981,0,3,89.60814877045091,0,2.1211603869509266
openai:frontier-a|T04|low|h0|2048|4,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,2048,11.0,259,8.016808287686555,-0.20000000000000018,0.09999999999999981,0,4,87.89793673639501,0,1.433432406879151
openai:frontier-a|T04|low|h0|2048|5,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,2048,11.0,93,6.539158811108031,-0.20000000000000018,0.09999999999999981,0,5,72.80167569876501,0,1.173722994681591
openai:frontier-a|T04|low|h0|2048|6,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,2048,11.0,152,7.247927513443585,-0.20000000000000018,0.09999999999999981,1,6,66.36749517629485,0,0.0
openai:frontier-a|T04|low|h0|2048|7,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T04,3,ambiguity,low,0,2048,11.0,218,7.768184324776926,-0.20000000000000018,0.09999999999999981,0,7,97.72689983058696,0,0.0
openai:frontier-a|T04|low|h1|128|0,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,128,7.0,128,7.0,-1.0,-0.7,2,0,69.15541757577013,0,1.822162281072842
openai:frontier-a|T04|low|h1|128|1,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,128,7.0,128,7.0,-1.0,-0.7,3,1,78.39668554368411,0,1.2486168770529689
openai:frontier-a|T04|low|h1|128|2,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,128,7.0,128,7.0,-1.0,-0.7,2,2,69.14662957731053,0,0.0
openai:frontier-a|T04|low|h1|128|3,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,128,7.0,126,6.977279923499917,-1.0,-0.7,1,3,,1,1.4172753335607
openai:frontier-a|T04|low|h1|128|4,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,128,7.0,128,7.0,-1.0,-0.7,3,4,,1,1.1375188963025322
openai:frontier-a|T04|low|h1|128|5,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,128,7.0,128,7.0,-1.0,-0.7,1,5,74.26427113175004,0,3.193072354798374
openai:frontier-a|T04|low|h1|128|6,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,128,7.0,128,7.0,-1.0,-0.7,2,6,79.86303799923326,0,0.8281584825260746
openai:frontier-a|T04|low|h1|128|7,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,128,7.0,117,6.870364719583405,-1.0,-0.7,1,7,79.75977085804028,0,1.1993114237698244
openai:frontier-a|T04|low|h1|512|0,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,512,9.0,135,7.076815597050831,-1.0,-0.7,1,0,75.56641209633692,0,0.0
openai:frontier-a|T04|low|h1|512|1,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,512,9.0,220,7.78135971352466,-1.0,-0.7,0,1,83.83128712825096,0,1.5694969586585632
openai:frontier-a|T04|low|h1|512|2,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,512,9.0,242,7.918863237274595,-1.0,-0.7,2,2,87.20632821190925,0,1.6738870795158365
openai:frontier-a|T04|low|h1|512|3,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,512,9.0,127,6.9886846867721655,-1.0,-0.7,0,3,69.15925235804043,0,0.0
openai:frontier-a|T04|low|h1|512|4,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,512,9.0,99,6.6293566200796095,-1.0,-0.7,2,4,71.64227677651343,0,2.6027807115861052
openai:frontier-a|T04|low|h1|512|5,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,512,9.0,267,8.060695931687555,-1.0,-0.7,3,5,80.54857840979345,0,2.6613736959764682
openai:frontier-a|T04|low|h1|512|6,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,512,9.0,194,7.599912842187128,-1.0,-0.7,2,6,93.33772551639417,0,0.0
openai:frontier-a|T04|low|h1|512|7,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,512,9.0,157,7.294620748891627,-1.0,-0.7,3,7,99.0749352638841,0,0.0
openai:frontier-a|T04|low|h1|2048|0,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,2048,11.0,104,6.700439718141092,-1.0,-0.7,2,0,82.46602137956464,0,0.36853790000905184
openai:frontier-a|T04|low|h1|2048|1,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,2048,11.0,186,7.539158811108031,-1.0,-0.7,1,1,83.27571732173095,0,1.4035007921685052
openai:frontier-a|T04|low|h1|2048|2,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,2048,11.0,122,6.930737337562887,-1.0,-0.7,2,2,84.86197874619732,0,1.649594853173905
openai:frontier-a|T04|low|h1|2048|3,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,2048,11.0,109,6.768184324776926,-1.0,-0.7,1,3,82.42362440001556,0,1.3400016974342204
openai:frontier-a|T04|low|h1|2048|4,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,2048,11.0,90,6.491853096329675,-1.0,-0.7,1,4,81.77408780350102,0,2.724684053116836
openai:frontier-a|T04|low|h1|2048|5,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,2048,11.0,217,7.7615512324444795,-1.0,-0.7,2,5,,1,0.5942070940789311
openai:frontier-a|T04|low|h1|2048|6,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,2048,11.0,96,6.584962500721156,-1.0,-0.7,2,6,82.2430974561933,0,0.907720460130124
openai:frontier-a|T04|low|h1|2048|7,openai:frontier-a,openai,3.2,1,4.0,True,logprob,T04,3,ambiguity,low,0,2048,11.0,160,7.321928094887363,-1.0,-0.7,0,7,99.1110835297065,0,2.369026699919596
openai:frontier-a|T05|high|h0|128|0,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T05,4,goal_clarity,high,1,128,7.0,128,7.0,0.7999999999999998,1.0999999999999999,0,0,92.26168949833581,0,0.9824641240069119
openai:frontier-a|T05|high|h0|128|1,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T05,4,goal_clarity,high,1,128,7.0,128,7.0,0.7999999999999998,1.0999999999999999,0,1,67.06040983175177,0,2.512323552887787
openai:frontier-a|T05|high|h0|128|2,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T05,4,goal_clarity,high,1,128,7.0,128,7.0,0.7999999999999998,1.0999999999999999,3,2,,1,1.283442647552384
openai:frontier-a|T05|high|h0|128|3,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T05,4,goal_clarity,high,1,128,7.0,128,7.0,0.7999999999999998,1.0999999999999999,0,3,93.9013066923233,0,0.0
openai:frontier-a|T05|high|h0|128|4,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T05,4,goal_clarity,high,1,128,7.0,128,7.0,0.7999999999999998,1.0999999999999999,2,4,60.48419171446298,0,0.8266279601942996
openai:frontier-a|T05|high|h0|128|5,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T05,4,goal_clarity,high,1,128,7.0,128,7.0,0.7999999999999998,1.0999999999999999,2,5,67.4937655946939,0,0.606706438060244
openai:frontier-a|T05|high|h0|128|6,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T05,4,goal_clarity,high,1,128,7.0,128,7.0,0.7999999999999998,1.0999999999999999,1,6,98.6921286091848,0,0.190619026458142
openai:frontier-a|T05|high|h0|128|7,openai:frontier-a,openai,3.2,0,3.2,True,logprob,T05,4,goal_clarity,high,1,128,7.0,128,7.0,0.7999999999999998,1.0999999999999999,3,7,72.92354124647552,0,0.0
